PrepId,Description,PakQty,PakUOM,InventoryGroup,StdQty,StdUom,GHG Emission (g),GHG Emission(g)/StdUom,N lost (g),N lost (g)/StdUom,Freshwater Withdrawals (ml),Freshwater Withdrawals (ml)/StdUom,Stress-Weighted Water Use (ml),Stress-Weighted Water Use (ml)/StdUom,Land Use (m^2),Land Use (m^2)/StdUom
P-26627,PUREE|Ginger|Ltr - FT,4.0,L,PREP,4000.0,ml,5554.599351999999,1.3886498379999999,18.216884000000004,0.004554221000000001,24552.804,6.1382010000000005,106355.684,26.588921,24.4707472,0.0061176868
P-34880,PUREE|Ginger|OK - KG,4.8,Kg,PREP,4800.0,g,1531.0000000000002,0.3189583333333334,39.5,0.008229166666666666,49500.0,10.3125,189500.0,39.479166666666664,1.6,0.0003333333333333334
P-56797,PUREE|Shallot,1.0,Kg,,1000.0,g,301.5,0.3015,7.9,0.0079,1900.0,1.9,57000.0,57.0,0.53,0.00053
P-56833,PUREE|Thai Red Chili,0.95,Kg,,950.0,g,502.90000000000003,0.5293684210526316,7.9,0.00831578947368421,81300.0,85.57894736842105,2939500.0,3094.2105263157896,1.1900000000000002,0.0012526315789473687
P-53971,PUREE|White Bean|STOLW,1.35,L,FOOD - GROCERY,1350.0,ml,3757.56422,2.783380903703704,5.1175820000000005,0.0037908014814814817,161658.35199999998,119.7469274074074,12221606.16,9053.0416,20.047902399999998,0.014850298074074073
P-23310,RATIO|Bar|Fruit,23.0,Kg,,23000.0,g,37301.67402,1.6218119139130434,224.985885,0.009781995,6130683.390000001,266.55145173913047,267426440.54,11627.23654521739,31.863595999999994,0.0013853737391304344
P-57404,RATIO|Oats|Overnight|Mix,3.0,Kg,,3000.0,g,5408.26704858835,1.8027556828627833,18.67899867604373,0.006226332892014576,1135700.8377414008,378.5669459138003,53105847.83693537,17701.949278978456,10.600528973456415,0.003533509657818805
P-57323,RATIO|Parfait Bar|TOPPERS,1.4,Kg,,1400.0,g,2579.415546031745,1.8424396757369608,6.937232063492061,0.004955165759637187,842139.6063139329,601.5282902242378,50688660.00853616,36206.18572038297,3.4877253650793647,0.002491232403628118
P-57317,RATIO|Parfait Bar|YOGURT,12.0,Kg,,12000.0,g,47602.8,3.9669000000000003,447.29999999999995,0.037274999999999996,5742690.0,478.5575,290952320.0,24246.02666666667,43.519999999999996,0.0036266666666666665
P-57298,RATIO|Salad Bar|DRESSING,12.0,L,,12000.0,ml,28662.583300699236,2.388548608391603,41.067842146098826,0.0034223201788415687,590787.508362507,49.23229236354225,64354843.44309475,5362.903620257896,82.25630951606848,0.006854692459672374
P-57287,RATIO|Salad Bar|Dressings,6.5,L,,6500.0,ml,18343.516656470725,2.822079485610881,32.44023147042038,0.004990804841603135,413696.1895965283,63.64556763023512,34565258.8350166,5317.732128464092,55.36529455274541,0.008517737623499295
P-57299,RATIO|Salad Bar|Individual,2.02,Kg,,2020.0,g,5248.51843345175,2.5982764522038364,60.25933681674719,0.029831354859775835,729877.7483750125,361.32561800743196,32650444.764759757,16163.586517207801,10.769300874981319,0.005331337066822435
P-57308,RATIO|Salad Bar|Master Mix,5.0,Kg,,5000.0,g,7946.8348461326095,1.589366969226522,68.35169656505991,0.013670339313011983,820127.9728228507,164.02559456457013,39548387.765784614,7909.677553156923,18.557366593317244,0.0037114733186634488
P-57300,RATIO|Salad Bar|Salads,9.0,Kg,,9000.0,g,6105.406392487779,0.6783784880541976,73.33542170661806,0.00814838018962423,631214.0064314688,70.13488960349653,26526678.551543295,2947.408727949255,14.554215805112054,0.001617135089456895
P-23151,RATIO|Salad Bar|Singles,2.0,Kg,,2000.0,g,4989.762540035485,2.4948812700177423,58.1098297159364,0.0290549148579682,723565.7258823813,361.7828629411907,32335433.71432918,16167.716857164589,10.29042861351768,0.00514521430675884
P-23935,RATIO|Side Bar,9.0,Kg,,9000.0,g,8143.806851639214,0.9048674279599127,49.49753721672572,0.005499726357413969,1849023.3950946822,205.44704389940912,23661792.41339288,2629.088045932542,11.520763745302169,0.0012800848605891298
P-57528,RATIO|Side bar|Grains.,5.5,Kg,,5500.0,g,4322.29844072194,0.7858724437676254,17.886045073564325,0.003252008195193514,2041713.0868490264,371.2205612452775,20665931.95246273,3757.4421731750417,9.619747654701591,0.001749045028127562
P-57529,RATIO|Side Bar|Potatoes,7.0,Kg,,7000.0,g,7088.0732240181305,1.0125818891454472,51.10765197151533,0.007301093138787905,104920.58675955035,14.988655251364335,12177825.85729646,1739.6894081852085,8.47116266134434,0.001210166094477763
P-57530,RATIO|Side bar|Vegetables,34.0,Kg,,34000.0,g,24550.84396953353,0.7220836461627509,259.0491817473411,0.00761909358080415,1730517.6528481955,50.897578024946924,76594217.38454375,2252.7710995454045,98.62764072053676,0.002900812962368728
P-68241,RATIO|Snack Bar|CRACKER/PITA,600.0,g,,600.0,g,1524.4423913461549,2.5407373189102582,8.46571316476734,0.0141095219412789,180254.83792735054,300.42472987891756,5765145.168376072,9608.575280626786,6.126063467473849,0.010210105779123083
P-68239,RATIO|Snack Bar|Crudite,1.0,Kg,,1000.0,g,686.3349379288654,0.6863349379288655,9.965345700328282,0.009965345700328282,77412.26549438159,77.41226549438159,3040417.3304384477,3040.4173304384476,2.1939595317618976,0.0021939595317618976
P-68238,RATIO|Snack Bar|DIPS,1.3,Kg,,1300.0,g,3845.732373440666,2.9582556718774353,26.902785352906243,0.020694450271466342,342241.1566037359,263.2624281567199,21976286.848898295,16904.836037614074,5.508332236773737,0.0042371786436721055
P-71555,RATIO|Snack Bar|FRUIT PLATTER,5.0,Kg,,5000.0,g,5145.569740376051,1.0291139480752103,14.775673008883459,0.0029551346017766917,930557.463294774,186.1114926589548,37029626.8315733,7405.92536631466,3.862669658860421,0.0007725339317720841
P-65581,RFPOP|Dredge,2.0,Kg,,2000.0,g,3509.9802591836738,1.7549901295918369,12.051239795918368,0.006025619897959184,1618804.5734693878,809.4022867346939,4975240.463265306,2487.620231632653,3.9156938775510204,0.00195784693877551
P-65585,RFPOP|Gamja bokkeum (potato),1.4,Kg,,1400.0,g,512.4595495652175,0.3660425354037268,6.056175826086957,0.004325839875776397,4353.318869565217,3.1095134782608693,142583.51608695652,101.84536863354037,0.8297139478260869,0.0005926528198757764
P-65583,RFPOP|Gojijang Sauce,1.7,L,,1700.0,ml,4301.365,2.530214705882353,2.3724999999999996,0.0013955882352941174,23583.75,13.872794117647059,728869.75,428.7469117647059,3.7639999999999953,0.002214117647058821
P-65582,RFPOP|Korean Fried Chicken mix,1.5,Kg,,1500.0,g,5383.599197640268,3.589066131760179,119.28420976939398,0.07952280651292933,533329.6119784061,355.5530746522707,839894.9903257817,559.9299935505212,12.936599191911627,0.008624399461274418
P-65584,RFPOP|Korean Fried Tofu,1.5,Kg,,1500.0,g,2738.199197640267,1.825466131760178,8.384209769393998,0.005589473179595999,169629.61197840606,113.08640798560404,538794.9903257817,359.19666021718785,5.566599191911627,0.0037110661279410847
P-65586,RFPOP|Spicy Cucumber,1.0,Kg,,1000.0,g,1086.8042988400805,1.0868042988400806,8.174996840001263,0.008174996840001263,84513.467480013,84.513467480013,3075038.8242004695,3075.0388242004697,2.877999524000188,0.0028779995240001883
P-46504,Rice-Wild Yeild,4.5,Kg,,4500.0,g,5069.0,1.1264444444444444,10.6,0.0023555555555555556,3159800.0,702.1777777777778,9261200.0,2058.0444444444443,4.34,0.0009644444444444444
P-26885,RICE| White Basmati,4.0,Kg,,4000.0,g,5069.88,1.26747,10.6,0.00265,3151550.0,787.8875,9252950.0,2313.2375,4.34,0.001085
P-53946,RISOTTO|for arancini|FORMAL,5.5,Kg,,5500.0,g,11243.386390952379,2.0442520710822505,69.58086524528399,0.012651066408233453,3744291.519307254,680.7802762376825,39137705.63573251,7115.946479224092,11.706623476190474,0.002128476995670995
P-36077,ROAST|Butternut Squash,8.0,Kg,,8000.0,g,5988.600714285714,0.7485750892857143,79.14642857142857,0.009893303571428572,813705.7142857143,101.71321428571429,29401547.14285714,3675.1933928571425,16.30035714285714,0.0020375446428571426
P-55964,ROAST|Char Siu,1.0,Kg,,1000.0,g,17512.710233333335,17.512710233333333,235.41194000000004,0.23541194000000004,3177987.881666667,3177.987881666667,95463089.40833333,95463.08940833333,37.73894133333316,0.03773894133333316
P-56506,ROAST|Cuban Pork Loin,0.9,Kg,PREP,900.0,g,10387.45494,11.5416166,133.22691400000002,0.14802990444444447,1841516.7040000001,2046.1296711111113,56439972.32,62711.080355555554,23.1235047999999,0.025692783111111
P-32659,ROAST|Lemon Roasted Potato,22.68,Kg,ZDONT USE OK - PREP,22680.0,g,39475.23755102041,1.740530756217831,205.75398775510203,0.00907204531548069,181595.0081632653,8.00683457509988,4124031.7959183673,181.83561710398445,66.26775265306122,0.0029218585825864737
P-50372,ROAST|Pork Char Siu ,2.9,Kg,,2900.0,g,30109.670466666666,10.382644988505747,404.42388000000005,0.13945651034482762,5450825.763333334,1879.5950908045977,163804828.81666666,56484.42372988506,64.96788266666636,0.022402718160919433
P-46503,ROASTED|Acorn Squash,350.0,g,,350.0,g,287.4053476190476,0.8211581360544217,4.216261904761906,0.012046462585034017,43374.114285714284,123.92604081632652,1567864.2761904763,4479.612217687075,0.7226738095238097,0.0020647823129251704
P-14675,ROASTED|Beef,4.2,Kg,PREP,4200.0,g,207218.79734858367,49.337808892519924,1647.5856485959184,0.3922822972847425,8386394.285069388,1996.76054406414,306548631.9616653,72987.76951468221,634.407287897551,0.15104935426132166
P-45118,ROASTED|Beets,4.0,Kg,PREP,4000.0,g,3225.8378571428575,0.8064594642857144,39.64821428571429,0.009912053571428572,50377.857142857145,12.594464285714286,197873.57142857142,49.46839285714285,9.736428571428572,0.0024341071428571432
P-33887,ROASTED|Beets|Honey,17.75,lb,ZDONT USE OK - PREP,8051.258,g,6089.685185628571,0.7563644321953875,90.65740705714285,0.011260030054575676,127517.84882857144,15.83825146686039,805029.5552857143,99.98804600296182,13.227965334285713,0.0016429687552287746
P-26759,ROASTED|Brussel Sprout,4.536,Kg,,4536.0,g,3319.3635714285715,0.7317820924666163,39.52164285714286,0.00871288422776518,272619.5714285714,60.10131645250693,12418130.714285715,2737.683138070043,12.494085714285713,0.0027544280675233053
P-44811,ROASTED|Carrot|Prep,4.5,Kg,,4500.0,g,2082.6982329280004,0.46282182953955564,39.69723688,0.008821608195555556,73706.98742399999,16.379330538666665,1971204.756928,438.0455015395555,3.91094176,0.0008690981688888889
P-52027,ROASTED|Carrots,4.5,Kg,,4500.0,g,3000.2425529953925,0.6667205673323094,63.768605990783406,0.014170801331285201,80155.42396313364,17.81231643625192,308629.30414746545,68.58428981054787,5.088002304147466,0.0011306671786994369
P-62014,ROASTED|Carved Beef,9.2,Kg,,9200.0,g,1195.0265,0.1298941847826087,3.59875,0.00039116847826086955,17892.5,1.9448369565217392,623003.5,67.71777173913044,2.6595,0.0002890760869565217
P-51458,ROASTED|Cashews,1.1,Kg,,1100.0,g,4900.167193799392,4.454697448908538,12.464361811550152,0.011331238010500138,1823644.7948206686,1657.858904382426,129368680.06650457,117607.89096954961,9.867714514285716,0.00897064955844156
P-26442,ROASTED|Cauliflower,1.332,Kg,ZDONT USE OK - PREP,1332.0,g,2085.4589629629627,1.5656598821043264,16.069046296296296,0.012063848570793016,156887.00925925927,117.78303998442888,8502412.87962963,6383.192852574798,8.047003703703703,0.006041294071849627
P-37780,ROASTED|Cauliflower ,4.5,Kg,,4500.0,g,2716.59305916709,0.6036873464815755,28.046081583311086,0.00623246257406913,216405.8296479527,48.09018436621171,10542811.888371963,2342.8470863048806,10.322970631855227,0.002293993473745606
P-46507,ROASTED|Cherry Tomatoes ,0.9,Kg,FOOD - GROCERY,900.0,g,1027.6112959183674,1.141790328798186,7.926198979591836,0.008806887755102041,77162.86734693877,85.73651927437642,4482262.316326531,4980.291462585034,1.771469387755102,0.001968299319727891
P-71423,ROASTED|Chicken Mole Rojo,5.0,Kg,PRODUCTION FOOD,5000.0,g,27758.1945792517,5.55163891585034,701.9646156462585,0.1403929231292517,2318680.967346939,463.7361934693878,8543957.432993196,1708.7914865986393,72.9823193877551,0.01459646387755102
P-44633,ROASTED|Corn,1.8,Kg,,1800.0,g,2204.3693142857146,1.2246496190476193,13.523678571428572,0.0075131547619047626,87937.0142857143,48.85389682539683,700503.2428571428,389.16846825396823,4.707107142857143,0.002615059523809524
P-48996,ROASTED|Fennel|BVSTO,1.0,Kg,,1000.0,g,920.4649707148708,0.9204649707148708,7.440957394407394,0.007440957394407394,76755.37609687609,76.75537609687609,2761062.0513747507,2761.062051374751,3.1185211138411137,0.0031185211138411136
P-53995,ROASTED|Mushroom,5.75,Kg,,5750.0,g,4044.276542857143,0.7033524422360249,55.47568571428571,0.009647945341614906,570681.9428571429,99.24903354037268,20626201.42857143,3587.1654658385096,10.81211142857143,0.0018803672049689444
P-53996,ROASTED|Onion,4.5,Kg,,4500.0,g,1977.5545279503103,0.43945656176673564,42.96442546583851,0.009547650103519668,10501.658385093167,2.333701863354037,311457.3229813664,69.21273844030365,4.507720496894409,0.0010017156659765354
P-48997,ROASTED|Parsnip|BVSTO,1.0,Kg,,1000.0,g,969.2065026490245,0.9692065026490245,8.059950018144004,0.008059950018144003,83529.30025132805,83.52930025132805,3005698.3090417613,3005.698309041761,3.2123200028224006,0.0032123200028224006
P-53994,ROASTED|Peppers,4.5,Kg,,4500.0,g,3497.050142857143,0.777122253968254,49.41428571428571,0.01098095238095238,508336.14285714284,112.9635873015873,18373864.42857143,4083.0809841269843,9.10907142857143,0.0020242380952380954
P-71360,ROASTED|Poblano,30.0,Kg,,30000.0,g,18287.27272727273,0.6095757575757578,287.27272727272725,0.009575757575757574,2956363.6363636362,98.54545454545455,106890909.0909091,3563.030303030303,43.27272727272728,0.0014424242424242427
P-26324,ROASTED|Porchetta,3.0,Kg,PREP,3000.0,g,39796.43938032416,13.265479793441388,532.0238681458227,0.1773412893819409,7288399.575830261,2429.4665252767536,220205701.68477398,73401.90056159133,85.69242371999466,0.02856414123999822
P-25893,ROASTED|Potato,21.0,Kg,PREP,21000.0,g,9263.833597959183,0.44113493323615155,113.55297448979591,0.005407284499514092,59538.643673469385,2.835173508260447,1780870.5881632653,84.80336134110787,12.50512669387755,0.0005954822235179786
P-50289,ROASTED|Pumpkin seed,100.0,g,,100.0,g,348.09900000000005,3.4809900000000003,0.931,0.00931,8670.0,86.7,298764.0,2987.64,1.2139,0.012139
P-50801,ROASTED|Pumpkin Seeds,2.9,Kg,,2900.0,g,12856.2,4.433172413793104,36.6,0.012620689655172414,5469900.0,1886.1724137931035,388092900.0,133825.1379310345,20.76,0.007158620689655173
P-61925,ROASTED|Salmon Fillet|WHOLE,4.0,Kg,,4000.0,g,20013.119042857143,5.003279760714285,281.2377857142857,0.07030944642857143,6322430.342857143,1580.6075857142857,33947583.82857143,8486.895957142859,28.026521428571428,0.007006630357142857
P-26225,ROASTED|Seasonal Vegetable,5.0,Kg,ZDONT USE OK - PREP,5000.0,g,2850.074444235918,0.5700148888471835,45.37635676975969,0.009075271353951938,141610.44489588856,28.322088979177714,4245733.37141034,849.146674282068,6.553382990116079,0.0013106765980232158
P-58355,ROASTED|Squash Cubes,1.6,Kg,,1600.0,g,1379.6630615384615,0.8622894134615384,19.824269230769232,0.01239016826923077,204531.1846153846,127.83199038461538,7375714.138461539,4609.821336538462,3.189553846153846,0.001993471153846154
P-54778,ROASTED|Sweet Potato,18.0,Kg,,18000.0,g,8764.98257142857,0.4869434761904762,100.05964285714285,0.005558869047619047,52385.57142857143,2.9103095238095236,1569714.7142857143,87.20637301587301,14.401785714285712,0.0008000992063492062
P-26382,ROASTED|Sweet Potato Hash,1.7,Kg,PREP,1700.0,g,2674.9872456853614,1.5735219092266832,15.325568560361793,0.009015040329624585,73410.30182235847,43.18253048374027,2957294.0178651987,1739.5847163912933,14.380389020768998,0.008459052365158233
P-54747,ROASTED|TrumpetMushroom (Test),2.5,Kg,,2500.0,g,1712.9529,0.68518116,24.66675,0.0098667,246336.2,98.53448,8934519.4,3573.80776,4.3242,0.0017296800000000001
P-26200,ROASTED|Yam,3.0,lb,ZDONT USE OK - PREP,1360.7759999999998,g,1760.5609670778063,1.2937919004140332,11.442908441326528,0.008409105129225184,22989.83349744898,16.894649448145017,90994.1294387755,66.86929328469603,5.180753708545917,0.0038072053802726664
P-53993,ROASTED|Zucchini,4.5,Kg,,4500.0,g,3128.3001848072563,0.695177818846057,43.91508786848073,0.00975890841521794,451829.5340136054,100.40656311413453,16332117.871882087,3629.359527084908,8.222580498866215,0.0018272401108591588
P-53148,ROASTEDlPumpkin,10.0,Kg,,10000.0,g,7879.213571428571,0.7879213571428572,95.04464285714285,0.009504464285714284,976833.5714285715,97.68335714285715,35285520.71428572,3528.5520714285717,22.859285714285715,0.0022859285714285716
P-53966,ROCKFISH|Yeild,4.5,Kg,,4500.0,g,25018.660571428572,5.55970234920635,351.57714285714286,0.07812825396825397,7902784.571428572,1756.1743492063492,42419517.71428572,9426.559492063492,34.854285714285716,0.007745396825396825
P-26323,RUB|Porchetta,226.796,g,ZDONT USE OK - PREP,226.796,g,983.1426097645212,4.334920412020147,3.749582056514914,0.016532840334551376,108800.7488854003,479.72957585407283,6706176.562480377,29569.20123141668,3.292710003139718,0.014518377763010449
P-26164,RUB|UBC House,6.75,Kg,PREP,6750.0,g,28830.7,4.271214814814815,25.8625,0.0038314814814814817,1671612.5,247.6462962962963,113819837.5,16862.19814814815,80.585,0.011938518518518518
P-56342,S&S| Pansit,3.0,Kg,,3000.0,g,3915.8249275647668,1.3052749758549222,39.63410936143495,0.013211369787144983,864440.7598685053,288.1469199561684,26510773.769877214,8836.924589959071,13.620815578353264,0.004540271859451088
P-56417,S&S| Sesame Edamame|SIDE,2.0,Kg,,2000.0,g,3905.51159,1.952755795,12.193289000000002,0.006096644500000001,46091.654,23.045827000000003,2378612.47,1189.306235,9.706404799999993,0.004853202399999996
P-55092,S&S|Ajitama TA-RE,2.5,L,,2500.0,ml,692.879499773875,0.27715179990954997,10.292499994075001,0.004116999997630001,24638.499998575,9.85539999943,1196243.99995725,478.4975999829,0.7081499996025,0.000283259999841
P-55093,S&S|Ajitama|Ramen Eggs,200.0,CT,,2400.0,g,39386.5179990955,16.411049166289793,653.1699999763,0.27215416665679165,6507553.9999943,2711.4808333309584,191074975.999829,79614.57333326209,71.23259999841,0.029680249999337497
P-43932,S&S|Beef Lemongrass,6.5,Kg,,6500.0,g,207326.26398560737,31.896348305478057,1651.9151657908258,0.2541407947370501,8433782.12134312,1297.5049417450953,307898224.0051009,47368.957539246294,633.7882423699083,0.09750588344152435
P-51228,S&S|Beyond Bulgogi,4.0,Kg,,4000.0,g,3612.1440000000002,0.9030360000000001,25.903636363636366,0.006475909090909091,59939.81818181818,14.984954545454544,4041769.6363636367,1010.4424090909092,30.461454545454146,0.0076153636363635365
P-53147,S&S|Broth|Ramen,120.0,L,,120000.0,ml,25926.263179271722,0.21605219316059768,291.6572082166202,0.0024304767351385013,1017973.0485527564,8.483108737939636,28035196.400560297,233.6266366713358,59.307936041083124,0.0004942328003423594
P-41464,S&S|Broth|Vegetarian Pho,80.0,L,FEAST,80000.0,ml,6763.092791560102,0.08453865989450128,87.05094309462916,0.0010881367886828644,326707.0639386189,4.0838382992327364,9601844.447570333,120.02305559462917,15.242672634271099,0.00019053340792838874
P-56379,S&S|Chicken Inasal,24.0,Kg,,24000.0,g,117131.37531622562,4.8804739715094,3084.0421254536004,0.12850175522723334,9849810.506283201,410.4087710951334,17784400.226044036,741.0166760851682,304.23915007056,0.012676631252940001
P-56343,S&S|Chix Inasal Marinade,4.0,L,,4000.0,ml,2193.4202529804884,0.5483550632451221,37.79370036288005,0.009448425090720013,177608.4050265608,44.4021012566402,7290720.180835228,1822.680045208807,3.98332005644801,0.0009958300141120024
P-41309,S&S|Dressing|Gomae,1.75,L,FEAST,1750.0,ml,7121.208,4.069261714285714,22.633499999999998,0.01293342857142857,2746088.25,1569.1932857142858,194574200.25,111185.25728571428,10.8663,0.006209314285714286
P-44851,S&S|Fried Tempeh,9.5,Kg,,9500.0,g,18203.587499321624,1.91616710519175,59.395499982225,0.0062521578928657895,66365.499995725,6.985842104813157,329284.99987175,34.66157893386842,44.5898499988075,0.0046936684209271055
P-62093,S&S|Gomae style cucumber|SIDE,135.0,g,,135.0,g,264.11980692895344,1.956443014288544,1.7987109358288775,0.013323784709843538,85286.2021237586,631.7496453611748,5602501.944125286,41500.01440092805,0.4792696883116884,0.00355014583934584
P-65606,S&S|Green Thai Curry Stir fry,3.0,L,,3000.0,ml,181.41192251321294,0.06047064083773765,2.984087297389701,0.000994695765796567,22536.425361341047,7.512141787113682,803793.1879365526,267.9310626455175,0.39176507651562714,0.00013058835883854238
